Date_Time;Temp_C;Po_mmHg;Pground_mmHg;Rh_percent;WindDirection;MeanWindSpeed_mSec;MinTemp_C;MaxTemp_C;Precipitation_mm
11.09.2018 05:00;19.6;760.2;766.3;86;Wind blowing from the east-northeast;1;;;
11.09.2018 02:00;21;760.2;766.3;83;Wind blowing from the north-northeast;1;;;No precipitation
10.09.2018 23:00;21.9;760.2;766.3;78;Wind blowing from the north;2;;;
10.09.2018 20:00;24.9;759.9;765.9;62;Wind blowing from the north-east;3;;30.3;No precipitation
10.09.2018 17:00;28.1;758.9;764.8;68;Wind blowing from the south;3;;;
10.09.2018 14:00;29.9;759.4;765.3;61;Wind blowing from the south;3;;;No precipitation
10.09.2018 11:00;27.7;760;765.9;65;Wind blowing from the north-west;1;;;
10.09.2018 08:00;22.2;759.6;765.7;89;Wind blowing from the east-northeast;2;20.6;;No precipitation
10.09.2018 05:00;21.4;759.1;765.1;95;Wind blowing from the west;2;;;
10.09.2018 02:00;21.9;758.9;765;91;Wind blowing from the north;1;;;No precipitation
09.09.2018 23:00;24.1;759.7;765.7;87;Wind blowing from the east-northeast;1;;;
09.09.2018 20:00;24.9;759.1;765.1;78;Wind blowing from the west;3;;29.8;No precipitation
09.09.2018 17:00;29.6;758.2;764.2;58;Wind blowing from the west;2;;;
09.09.2018 14:00;28.9;758.6;764.5;60;Wind blowing from the south;3;;;No precipitation
09.09.2018 11:00;27;759.4;765.4;58;Wind blowing from the north-east;2;;;
09.09.2018 08:00;22.3;759.1;765.1;78;Wind blowing from the north-northeast;3;20.2;;No precipitation
09.09.2018 05:00;20.5;758.5;764.6;92;Wind blowing from the north-northwest;2;;;
09.09.2018 02:00;22.1;758.6;764.7;85;Wind blowing from the east;1;;;No precipitation
08.09.2018 23:00;23;758.3;764.4;79;Wind blowing from the north-northeast;2;;;
08.09.2018 20:00;24.7;757.5;763.5;71;Wind blowing from the west-northwest;2;;29.2;No precipitation
08.09.2018 17:00;27.3;756.9;762.8;61;Wind blowing from the south-west;3;;;
08.09.2018 14:00;26.8;757;763;64;Wind blowing from the south-southwest;3;;;No precipitation
08.09.2018 11:00;27.2;757;763;52;Wind blowing from the north-northeast;2;;;
08.09.2018 08:00;21.8;756.5;762.6;79;Wind blowing from the north;3;20.1;;No precipitation
08.09.2018 05:00;20.6;755.5;761.6;93;Wind blowing from the north;2;;;
08.09.2018 02:00;22.3;755.2;761.2;85;Wind blowing from the north-northwest;1;;;No precipitation
07.09.2018 23:00;23.5;755.3;761.3;78;Wind blowing from the south-east;1;;;
07.09.2018 20:00;24.2;754.6;760.6;75;Wind blowing from the west-southwest;3;;28.2;No precipitation
07.09.2018 17:00;26.5;753.9;759.9;70;Wind blowing from the south-southwest;4;;;
07.09.2018 14:00;27.9;753.7;759.6;63;Wind blowing from the south;4;;;No precipitation
07.09.2018 11:00;25.9;753.8;759.7;68;Wind blowing from the south;2;;;
07.09.2018 08:00;22.3;753.4;759.4;80;Wind blowing from the north-east;1;19.3;;No precipitation
07.09.2018 05:00;20.3;752.8;758.8;84;Wind blowing from the north-northeast;1;;;
07.09.2018 02:00;21.1;752.8;758.8;91;Wind blowing from the east;1;;;No precipitation
06.09.2018 23:00;23.2;752.7;758.7;80;Wind blowing from the east-northeast;1;;;
06.09.2018 20:00;24.3;753.1;759.1;72;Wind blowing from the west-northwest;2;;29.3;No precipitation
06.09.2018 17:00;27.7;753.1;759.1;54;Wind blowing from the south-west;4;;;
06.09.2018 14:00;28.2;753.3;759.2;49;Wind blowing from the south;3;;;No precipitation
06.09.2018 11:00;26.6;754.3;760.2;54;Wind blowing from the north;2;;;
06.09.2018 08:00;21.2;754.5;760.6;75;Wind blowing from the north;2;19;;No precipitation
06.09.2018 05:00;19.9;754.1;760.2;87;Wind blowing from the north;1;;;
06.09.2018 02:00;20.7;754.6;760.7;84;Wind blowing from the north-northeast;2;;;No precipitation
05.09.2018 23:00;22.6;755;761.1;80;Calm, no wind;0;;;
05.09.2018 20:00;24.1;754.9;760.9;73;Wind blowing from the west-northwest;3;;28.8;No precipitation
05.09.2018 17:00;27.6;754.9;760.9;47;Wind blowing from the west;4;;;
05.09.2018 14:00;27;755.2;761.2;58;Wind blowing from the south;3;;;No precipitation
05.09.2018 11:00;26.3;756;761.9;59;Wind blowing from the west-southwest;1;;;
05.09.2018 08:00;21.2;755.6;761.6;85;Wind blowing from the north-northeast;2;18.3;;0.2
05.09.2018 05:00;19.8;755.2;761.4;88;Wind blowing from the north;1;;;
05.09.2018 02:00;21.2;755.5;761.6;83;Wind blowing from the north-northeast;2;;;0.2
04.09.2018 23:00;22.8;755.2;761.2;83;Wind blowing from the west-northwest;1;;;
04.09.2018 20:00;23.2;755.1;761.1;72;Wind blowing from the west;2;;27.8;No precipitation
04.09.2018 17:00;26.8;754.5;760.4;51;Wind blowing from the south-west;3;;;
04.09.2018 14:00;27.2;754.9;760.8;47;Wind blowing from the west;3;;;No precipitation
04.09.2018 11:00;25.6;755.2;761.2;59;Wind blowing from the west-northwest;2;;;
04.09.2018 08:00;21.1;755.2;761.2;84;Wind blowing from the north;2;18.5;;No precipitation
04.09.2018 05:00;19.5;754.3;760.4;89;Wind blowing from the west;1;;;
04.09.2018 02:00;20.3;754.7;760.8;89;Wind blowing from the north-east;1;;;No precipitation
03.09.2018 23:00;22.8;754.8;760.8;76;Wind blowing from the east;1;;;
03.09.2018 20:00;24.1;754.3;760.3;68;Wind blowing from the south-southwest;1;;27.3;No precipitation
03.09.2018 17:00;25.7;754.3;760.2;60;Wind blowing from the south-southwest;4;;;
03.09.2018 14:00;26.7;754.9;760.9;54;Wind blowing from the south;3;;;No precipitation
03.09.2018 11:00;25.9;755.4;761.3;52;Wind blowing from the north-northeast;2;;;
03.09.2018 08:00;20.8;755.2;761.3;84;Wind blowing from the north-northeast;2;17.6;;0.2
03.09.2018 05:00;18.2;755;761.2;100;Calm, no wind;0;;;
03.09.2018 02:00;20.4;755.3;761.4;77;Wind blowing from the west;1;;;No precipitation
02.09.2018 23:00;21;756;762.1;73;Wind blowing from the east-southeast;1;;;
02.09.2018 20:00;23;755.8;761.8;61;Wind blowing from the south-west;2;;28;No precipitation
02.09.2018 17:00;26.4;755.7;761.6;51;Wind blowing from the west-southwest;6;;;
02.09.2018 14:00;27.2;756;762;62;Wind blowing from the south-west;5;;;No precipitation
02.09.2018 11:00;27;755.8;761.8;64;Wind blowing from the south;5;;;
02.09.2018 08:00;21.7;755.5;761.6;96;Wind blowing from the north-northeast;2;17.9;;No precipitation
02.09.2018 05:00;20.1;755.4;755.4;100;Wind blowing from the north-northwest;2;;;
02.09.2018 02:00;19.7;755.7;761.8;100;Wind blowing from the west-northwest;1;;;No precipitation
01.09.2018 23:00;20.3;756.1;762.1;100;Wind blowing from the east-northeast;2;;;
01.09.2018 20:00;20.4;754.4;;84;Wind blowing from the east;3;;26.8;33
01.09.2018 17:00;25.7;756.1;762.1;70;Wind blowing from the south-southwest;3;;;
01.09.2018 14:00;26.5;756.6;762.6;74;Wind blowing from the south-southwest;4;;;23
01.09.2018 11:00;21;756.8;762.9;100;Wind blowing from the south;1;;;
01.09.2018 08:00;22.6;756.1;762.1;84;Wind blowing from the east-northeast;1;21.3;;No precipitation
01.09.2018 05:00;22;755.8;761.8;79;Wind blowing from the east;2;;;
01.09.2018 02:00;21.8;756.5;762.6;91;Wind blowing from the north;1;;;No precipitation
31.08.2018 23:00;23.3;757;763;81;Wind blowing from the west-southwest;1;;;
31.08.2018 20:00;24.6;756.3;762.3;79;Wind blowing from the west-southwest;3;;29;No precipitation
31.08.2018 17:00;28.8;756.2;762.1;58;Wind blowing from the west-southwest;4;;;
31.08.2018 14:00;28.1;756.7;762.6;63;Wind blowing from the south;4;;;No precipitation
31.08.2018 11:00;28;757;763;63;Wind blowing from the south-east;1;;;
31.08.2018 08:00;23.5;756.6;762.7;81;Wind blowing from the north;1;20.8;;No precipitation
30.08.2018 23:00;24.2;757;763;78;Wind blowing from the north-west;1;;;
30.08.2018 20:00;25.2;756.5;762.5;73;Wind blowing from the west;3;;29.4;No precipitation
30.08.2018 17:00;28.4;755.9;761.8;63;Wind blowing from the south;3;;;
30.08.2018 14:00;28.6;756.3;762.2;58;Wind blowing from the south;4;;;No precipitation
30.08.2018 11:00;27.1;756.7;762.7;69;Wind blowing from the south;3;;;
30.08.2018 08:00;23.9;756.1;762.1;75;Wind blowing from the north-northeast;1;20.1;;No precipitation
30.08.2018 05:00;21.1;755.8;761.9;85;Wind blowing from the north-east;1;;;
29.08.2018 23:00;24.6;756.1;762.1;78;Calm, no wind;0;;;
29.08.2018 20:00;26.1;755.7;761.7;65;Wind blowing from the north-west;2;;29.8;No precipitation
29.08.2018 17:00;28.6;755.3;761.2;54;Wind blowing from the south;3;;;
29.08.2018 14:00;29.5;755.4;761.3;45;Wind blowing from the south;3;;;No precipitation
29.08.2018 02:00;22.6;755.8;761.8;71;Wind blowing from the north;2;;;No precipitation
28.08.2018 23:00;24;756;762;67;Wind blowing from the north-northeast;1;;;
28.08.2018 14:00;30.1;755.4;761.3;34;Wind blowing from the north-east;3;;;No precipitation
28.08.2018 11:00;27.4;755.7;761.6;38;Wind blowing from the north-east;4;;;
28.08.2018 08:00;21.5;755.5;761.6;57;Wind blowing from the north-northwest;3;18.8;;No precipitation
28.08.2018 05:00;19.6;754.9;761;63;Wind blowing from the north;3;;;
28.08.2018 02:00;20.1;755.2;761.2;63;Wind blowing from the north;2;;;No precipitation
27.08.2018 23:00;21.6;755;761;59;Wind blowing from the east-northeast;2;;;
27.08.2018 20:00;24;753.8;759.7;50;Wind blowing from the north-east;3;;28.2;No precipitation
27.08.2018 17:00;27;753;758.9;37;Wind blowing from the east;3;;;
27.08.2018 14:00;26.9;752.9;758.8;37;Wind blowing from the east;3;;;No precipitation
27.08.2018 11:00;24.6;752.8;758.8;45;Wind blowing from the north-northeast;6;;;
27.08.2018 08:00;21.1;751.7;757.7;59;Wind blowing from the north-northeast;3;18.9;;0.2
27.08.2018 05:00;19.3;751.6;757.7;66;Wind blowing from the north-east;4;;;
26.08.2018 14:00;26;751;756.9;54;Wind blowing from the west-southwest;7;;;1
26.08.2018 11:00;24.7;751.2;757.2;73;Wind blowing from the south-west;3;;;
26.08.2018 08:00;23.7;750.8;756.8;72;Wind blowing from the west-southwest;3;19.8;;6
26.08.2018 05:00;20.3;750.2;756.3;100;Wind blowing from the south-east;1;;;
26.08.2018 02:00;22.5;751;757;87;Wind blowing from the west;4;;;2
25.08.2018 23:00;24.3;751.5;757.4;68;Wind blowing from the south;1;;;
25.08.2018 14:00;27.9;751.4;757.3;69;Wind blowing from the south-southwest;4;;;No precipitation
25.08.2018 11:00;28.1;751.9;757.8;64;Wind blowing from the south-southwest;3;;;
25.08.2018 08:00;23;751.6;757.6;70;Wind blowing from the north;1;20.5;;No precipitation
25.08.2018 05:00;21.5;751.2;757.2;76;Wind blowing from the north;2;;;
25.08.2018 02:00;22.1;751.3;757.3;77;Wind blowing from the north-east;2;;;No precipitation
24.08.2018 23:00;23.7;751.8;757.7;67;Wind blowing from the north;3;;;
24.08.2018 20:00;26.1;751.6;757.6;63;Wind blowing from the north;1;;31.2;No precipitation
24.08.2018 17:00;28.3;751.2;757.1;53;Wind blowing from the north-northwest;4;;;
24.08.2018 14:00;30.3;751.5;757.3;54;Wind blowing from the south-southeast;3;;;No precipitation
24.08.2018 05:00;21.7;751.7;757.7;70;Wind blowing from the west;1;;;
24.08.2018 02:00;22.9;752.1;758.1;64;Wind blowing from the north-west;2;;;No precipitation
23.08.2018 23:00;24.1;752.8;758.8;63;Wind blowing from the north-northwest;3;;;
23.08.2018 20:00;24.5;752.8;758.7;62;Wind blowing from the north-northeast;3;;33.1;No precipitation
23.08.2018 17:00;25.5;752.8;758.7;62;Wind blowing from the north-northeast;3;;;
23.08.2018 14:00;32.3;753;758.8;32;Wind blowing from the south;4;;;No precipitation
23.08.2018 11:00;30.5;753.8;759.7;42;Wind blowing from the east-northeast;2;;;
23.08.2018 08:00;23.8;753.9;759.9;65;Wind blowing from the north-northwest;1;20.5;;No precipitation
23.08.2018 05:00;20.9;753.8;759.9;75;Wind blowing from the west;2;;;
23.08.2018 02:00;21.5;754.6;760.7;75;Wind blowing from the north-northwest;2;;;No precipitation
22.08.2018 23:00;23.7;755.2;761.2;68;Wind blowing from the north-west;2;;;
22.08.2018 20:00;25.5;754.9;760.9;64;Wind blowing from the north-west;1;;32.7;No precipitation
22.08.2018 17:00;25.7;754.7;760.6;63;Wind blowing from the north-northeast;2;;;
22.08.2018 14:00;32.6;754.5;760.3;41;Wind blowing from the south-southeast;3;;;No precipitation
22.08.2018 11:00;30;755.5;761.4;49;Wind blowing from the north-northeast;1;;;
22.08.2018 08:00;24.6;754.9;760.9;72;Wind blowing from the north-northwest;2;21;;0.2
22.08.2018 05:00;22.4;754.3;760.4;79;Wind blowing from the north-northwest;3;;;
22.08.2018 02:00;22.1;754.6;760.6;77;Wind blowing from the north;4;;;0.2
21.08.2018 23:00;22.4;755.1;761.2;77;Wind blowing from the north;2;;;
21.08.2018 20:00;22.5;755.1;761.1;84;Wind blowing from the west;2;;34.6;7
21.08.2018 17:00;28.6;753.7;759.7;53;Wind blowing from the east;3;;;
21.08.2018 14:00;33.6;753.7;759.4;29;Wind blowing from the north;4;;;No precipitation
21.08.2018 11:00;30.9;754.6;760.4;34;Wind blowing from the east;2;;;
21.08.2018 08:00;24.3;754.2;760.2;61;Wind blowing from the south-west;1;20.5;;No precipitation
21.08.2018 05:00;21.8;753.4;759.4;72;Wind blowing from the north-west;3;;;
21.08.2018 02:00;21.2;753.5;759.5;82;Wind blowing from the north-northwest;2;;;No precipitation
20.08.2018 23:00;21.4;754.2;760.3;87;Wind blowing from the north-east;3;;;
20.08.2018 20:00;22.8;754.3;760.4;71;Wind blowing from the north;3;;33.5;2
20.08.2018 17:00;22.4;754.2;760.2;82;Wind blowing from the north-west;3;;;
20.08.2018 14:00;30.5;753.1;759;55;Wind blowing from the south;4;;;No precipitation
20.08.2018 11:00;30.8;753.7;759.6;37;Wind blowing from the east;4;;;
20.08.2018 08:00;25.3;753.6;759.6;60;Wind blowing from the north;1;23.5;;No precipitation
20.08.2018 05:00;24.4;753.6;759.5;62;Wind blowing from the north-northwest;1;;;
20.08.2018 02:00;24.9;753.9;759.9;54;Wind blowing from the north-northwest;1;;;No precipitation
19.08.2018 23:00;24.8;755;761;62;Wind blowing from the east-northeast;2;;;
19.08.2018 20:00;27;754.7;760.6;49;Wind blowing from the north-northeast;3;;32.5;No precipitation
19.08.2018 17:00;31.4;754.1;760;34;Wind blowing from the south;3;;;
19.08.2018 14:00;31.6;755.2;761;37;Wind blowing from the south;3;;;No precipitation
19.08.2018 11:00;30.7;755.8;761.8;35;Wind blowing from the east-northeast;1;;;
19.08.2018 08:00;23.6;755.5;761.5;69;Wind blowing from the north;3;20.2;;No precipitation
19.08.2018 05:00;21.6;755.8;761.8;78;Wind blowing from the north-west;1;;;
19.08.2018 02:00;22.5;756.1;762.1;74;Wind blowing from the north;2;;;No precipitation
18.08.2018 23:00;23;756.1;762.1;76;Wind blowing from the north;1;;;
18.08.2018 20:00;23.9;756.1;762.1;75;Wind blowing from the north-east;3;;32.2;No precipitation
18.08.2018 17:00;26.5;755.8;761.7;57;Wind blowing from the north;6;;;
18.08.2018 14:00;31.2;755.5;761.4;44;Wind blowing from the south;3;;;No precipitation
18.08.2018 11:00;29.2;755.9;761.8;51;Wind blowing from the north-northwest;2;;;
18.08.2018 08:00;23.2;755.6;761.6;75;Wind blowing from the north;2;21.1;;No precipitation
18.08.2018 05:00;21.9;755.2;761.2;81;Wind blowing from the north-northwest;1;;;
18.08.2018 02:00;22.2;755.2;761.2;80;Wind blowing from the north-northeast;2;;;No precipitation
17.08.2018 23:00;24.5;755.2;761.2;67;Wind blowing from the north-east;1;;;
17.08.2018 20:00;26.6;754.8;760.7;54;Wind blowing from the north-northeast;2;;30.9;No precipitation
17.08.2018 17:00;29.8;754.3;760.3;47;Wind blowing from the west;5;;;
17.08.2018 14:00;29.8;754.6;760.4;54;Wind blowing from the south;4;;;No precipitation
17.08.2018 11:00;28.2;755.2;761.1;54;Wind blowing from the north-west;2;;;
17.08.2018 08:00;24.3;754.9;760.9;66;Wind blowing from the north;2;20;;No precipitation
17.08.2018 05:00;20.8;754.3;760.3;89;Wind blowing from the north-northwest;2;;;
17.08.2018 02:00;21.9;754.3;760.4;88;Wind blowing from the west-northwest;1;;;No precipitation
16.08.2018 23:00;23.6;754.4;760.4;77;Wind blowing from the north-west;2;;;
16.08.2018 20:00;24.1;753.8;759.8;74;Wind blowing from the west-northwest;3;;31.9;1
16.08.2018 17:00;23.4;753.4;759.4;81;Wind blowing from the west-northwest;2;;;
16.08.2018 14:00;31;753.3;759.1;43;Wind blowing from the east-northeast;2;;;No precipitation
16.08.2018 11:00;28.3;753.6;759.5;57;Wind blowing from the north-northeast;4;;;
16.08.2018 08:00;22.5;753.7;759.7;80;Wind blowing from the north-northwest;3;19.6;;0.4
16.08.2018 05:00;19.9;753.2;759.3;95;Wind blowing from the north-west;2;;;
16.08.2018 02:00;21.1;753.7;759.8;90;Wind blowing from the east-northeast;1;;;0.4
15.08.2018 23:00;21.8;754.2;760.2;85;Wind blowing from the north;1;;;
15.08.2018 20:00;23.2;753.5;759.5;75;Wind blowing from the north-northeast;2;;25.6;1
15.08.2018 17:00;24.5;753.4;759.4;67;Wind blowing from the north;1;;;
15.08.2018 14:00;24.9;753.7;759.6;71;Wind blowing from the west-northwest;1;;;1
15.08.2018 11:00;22.7;753.6;759.6;86;Wind blowing from the north;2;;;
15.08.2018 08:00;21.4;753.1;759.1;96;Wind blowing from the east-northeast;1;20.4;;3
15.08.2018 05:00;21.3;752.6;758.7;92;Wind blowing from the west;2;;;
15.08.2018 02:00;22.2;753;759.1;73;Wind blowing from the east-northeast;1;;;No precipitation
14.08.2018 23:00;22.3;753.4;759.4;74;Wind blowing from the north-west;2;;;
14.08.2018 20:00;23.8;752.9;758.9;71;Wind blowing from the north;2;;30.5;1
14.08.2018 17:00;25;753.7;759.7;78;Wind blowing from the west-southwest;6;;;
14.08.2018 14:00;29.7;753.5;759.4;63;Wind blowing from the south;5;;;No precipitation
14.08.2018 11:00;29.3;754;760;63;Wind blowing from the south;3;;;
14.08.2018 08:00;26.7;754;760;72;Wind blowing from the east-northeast;1;22.5;;No precipitation
14.08.2018 05:00;23;753.7;759.7;81;Wind blowing from the north-northeast;1;;;
14.08.2018 02:00;24.6;754;760;74;Wind blowing from the east-northeast;1;;;No precipitation
13.08.2018 23:00;25.6;754.1;760;77;Wind blowing from the west;2;;;
13.08.2018 20:00;27.5;754;759.9;64;Wind blowing from the west-southwest;4;;31.8;No precipitation
13.08.2018 17:00;30.3;753.9;759.7;61;Wind blowing from the south;4;;;
13.08.2018 14:00;31.2;755;760.9;55;Wind blowing from the south;5;;;No precipitation
13.08.2018 11:00;29.6;755.8;761.6;63;Wind blowing from the south;3;;;
13.08.2018 08:00;25.9;755.5;761.5;70;Wind blowing from the north-east;1;23.1;;No precipitation
13.08.2018 05:00;23.8;755.2;761.2;74;Wind blowing from the east-northeast;1;;;
13.08.2018 02:00;24.9;755.6;761.6;75;Calm, no wind;0;;;No precipitation
12.08.2018 23:00;26.8;756.4;762.4;75;Wind blowing from the south-west;2;;;
12.08.2018 20:00;28.7;755.8;761.7;58;Wind blowing from the west-northwest;2;;31.9;No precipitation
12.08.2018 17:00;30.8;756.1;761.9;63;Wind blowing from the south;4;;;
12.08.2018 14:00;31.3;756.9;762.8;59;Wind blowing from the south;4;;;No precipitation
12.08.2018 11:00;30.3;757.5;763.3;64;Wind blowing from the south-southwest;3;;;
12.08.2018 08:00;27.2;756.9;762.9;73;Wind blowing from the north-east;1;23.6;;No precipitation
12.08.2018 05:00;24.7;756.6;762.6;79;Wind blowing from the north-northeast;1;;;
12.08.2018 02:00;25.7;757;762.9;74;Wind blowing from the east-northeast;1;;;No precipitation
11.08.2018 23:00;27.7;757;763;56;Wind blowing from the north-east;1;;;
11.08.2018 20:00;29.1;756.7;762.6;55;Wind blowing from the west;3;;34.1;No precipitation
11.08.2018 17:00;33.3;756.5;762.4;47;Wind blowing from the west;4;;;
11.08.2018 14:00;31.4;757.3;763.2;63;Wind blowing from the south;4;;;No precipitation
11.08.2018 11:00;30.4;757.9;763.9;68;Wind blowing from the south;3;;;
11.08.2018 08:00;26.6;757.9;763.9;75;Wind blowing from the north-northeast;1;23.8;;No precipitation
11.08.2018 05:00;23.9;757.6;763.7;89;Wind blowing from the north;1;;;
11.08.2018 02:00;26.2;758.4;764.4;83;Wind blowing from the north-northeast;1;;;No precipitation
